#Urano/Paraná-XVb LT 7 Set 2018 (1211 m)
# t(s)	h (m)
75.6	585.8256
75.65	585.216
75.7	584.9112
75.75	584.6064
75.8	583.3872
75.85	582.4728
75.9	581.8632
75.95	581.8632
76	581.2536
76.05	580.644
76.1	580.3392
76.15	580.644
76.2	581.5584
76.25	582.168
76.3	583.692
76.35	584.6064
76.4	584.6064
76.45	584.9112
76.5	584.6064
76.55	583.0824
76.6	582.168
76.65	580.644
76.7	579.12
76.75	576.3768
76.8	574.2432
76.85	573.024
76.9	573.6336
76.95	572.1096
77	572.1096
77.05	571.5
77.1	570.8904
77.15	570.2808
77.2	569.0616
77.25	569.3664
77.3	569.6712
77.35	569.0616
77.4	569.976
77.45	571.1952
77.5	572.1096
77.55	566.0136
77.6	565.7088
77.65	571.8048
77.7	569.3664
77.75	568.1472
77.8	567.2328
77.85	566.0136
77.9	563.88
77.95	562.356
78	561.4416
78.05	559.9176
78.1	559.308
78.15	559.308
78.2	557.784
78.25	558.0888
78.3	557.4792
78.35	556.26
78.4	555.6504
78.45	554.736
78.5	554.1264
78.55	554.1264
78.6	553.212
78.65	552.6024
78.7	552.6024
78.75	552.2976
78.8	552.6024
78.85	551.688
78.9	551.0784
78.95	551.0784
79	550.7736
79.05	550.164
79.1	549.5544
79.15	549.5544
79.2	548.3352
79.25	547.4208
79.3	547.116
79.35	546.5064
79.4	545.592
79.45	544.9824
79.5	544.6776
79.55	544.3728
79.6	543.4584
79.65	543.4584
79.7	543.4584
79.75	543.1536
79.8	543.1536
79.85	542.8488
79.9	541.6296
79.95	541.02
80	540.1056
80.05	540.1056
80.1	539.1912
80.15	538.2768
80.2	537.6672
80.25	537.6672
80.3	537.3624
80.35	536.448
80.4	535.5336
80.45	534.924
80.5	534.3144
80.55	534.3144
80.6	533.4
80.65	533.0952
80.7	531.876
80.75	531.5712
80.8	531.2664
80.85	530.6568
80.9	530.0472
80.95	529.4376
81	528.828
81.05	530.0472
81.1	529.4376
81.15	529.1328
81.2	528.5232
81.25	528.2184
81.3	527.304
81.35	526.6944
81.4	526.3896
81.45	525.1704
81.5	524.5608
81.55	523.6464
81.6	523.0368
81.65	521.5128
81.7	521.208
81.75	520.9032
81.8	520.2936
81.85	519.684
81.9	519.3792
81.95	519.0744
82	518.16
82.05	518.16
82.1	517.2456
82.15	517.2456
82.2	516.636
82.25	516.636
82.3	515.4168
82.35	515.4168
82.4	515.112
82.45	514.5024
82.5	514.1976
82.55	512.9784
82.6	512.3688
82.65	511.7592
82.7	510.8448
82.75	510.8448
82.8	510.2352
82.85	510.8448
82.9	509.9304
82.95	509.6256
83	509.9304
83.05	509.6256
83.1	508.7112
83.15	509.016
83.2	508.4064
83.25	508.7112
83.3	507.7968
83.35	507.1872
83.4	506.8824
83.45	506.5776
83.5	505.968
83.55	505.0536
83.6	504.444
83.65	503.5296
83.7	502.92
83.75	501.396
83.8	501.0912
83.85	500.1768
83.9	499.2624
83.95	497.7384
84	497.1288
84.05	496.2144
84.1	495.6048
84.15	494.6904
84.2	494.0808
84.25	493.4712
84.3	492.5568
84.35	491.9472
84.4	491.9472
84.45	491.3376
84.5	490.728
84.55	491.0328
84.6	490.728
84.65	490.4232
84.7	490.1184
84.75	490.4232
84.8	490.728
84.85	490.728
84.9	490.4232
84.95	490.4232
85	490.4232
85.05	490.4232
85.1	490.1184
85.15	488.8992
85.2	489.204
85.25	488.5944
85.3	487.68
85.35	486.4608
85.4	486.156
85.45	485.2416
85.5	483.7176
85.55	482.4984
85.6	481.2792
85.65	480.06
85.7	478.8408
85.75	478.2312
85.8	477.3168
85.85	476.4024
85.9	475.488
85.95	474.5736
86	475.1832
86.05	475.1832
86.1	475.1832
86.15	473.964
86.2	473.964
86.25	473.6592
86.3	472.44
86.35	471.8304
86.4	470.916
86.45	470.916
86.5	469.6968
86.55	469.392
86.6	468.4776
86.65	467.868
86.7	467.2584
86.75	466.9536
86.8	466.0392
86.85	466.0392
86.9	464.82
86.95	464.82
87	464.2104
87.05	463.9056
87.1	464.5152
87.15	463.6008
87.2	462.3816
87.25	462.3816
87.3	460.8576
87.35	459.9432
87.4	458.4192
87.45	457.5048
87.5	457.2
87.55	456.2856
87.6	455.676
87.65	455.3712
87.7	455.0664
87.75	454.4568
87.8	453.8472
87.85	453.8472
87.9	452.9328
87.95	453.8472
88	453.8472
88.05	454.4568
88.1	453.8472
88.15	455.3712
88.2	455.676
88.25	456.2856
88.3	456.2856
88.35	455.3712
88.4	455.0664
88.45	453.8472
88.5	453.8472
88.55	452.9328
88.6	451.4088
88.65	449.8848
88.7	449.2752
88.75	448.6656
88.8	447.4464
88.85	445.3128
88.9	444.0936
88.95	442.8744
89	442.2648
89.05	441.96
89.1	441.0456
89.15	440.436
89.2	439.8264
89.25	439.8264
89.3	438.912
89.35	437.9976
89.4	435.864
89.45	438.3024
89.5	439.2168
89.55	438.912
89.6	438.6072
89.65	438.3024
89.7	437.9976
89.75	438.3024
89.8	437.6928
89.85	437.6928
89.9	437.388
89.95	437.0832
90	436.7784
90.05	435.2544
90.1	434.9496
90.15	433.7304
90.2	432.5112
90.25	430.9872
90.3	429.768
90.35	427.9392
90.4	427.0248
90.45	426.4152
90.5	424.8912
90.55	423.9768
90.6	421.8432
90.65	421.2336
90.7	421.5384
90.75	420.9288
90.8	420.3192
90.85	419.7096
90.9	419.1
90.95	418.1856
91	416.9664
91.05	417.8808
91.1	416.3568
91.15	415.4424
91.2	415.4424
91.25	415.1376
91.3	415.7472
91.35	417.2712
91.4	418.7952
91.45	420.3192
91.5	420.0144
91.55	419.4048
91.6	417.576
91.65	415.7472
91.7	413.9184
91.75	412.0896
91.8	410.8704
91.85	409.0416
91.9	408.7368
91.95	408.1272
92	406.908
92.05	406.2984
92.1	405.384
92.15	405.0792
92.2	404.4696
92.25	404.1648
92.3	403.5552
92.35	404.1648
92.4	403.2504
92.45	402.6408
92.5	403.2504
92.55	400.2024
92.6	399.8976
92.65	402.9456
92.7	402.6408
92.75	402.0312
92.8	401.7264
92.85	400.812
92.9	400.5072
92.95	399.5928
93	399.288
93.05	397.764
93.1	396.8496
93.15	395.9352
93.2	395.0208
93.25	393.8016
93.3	393.192
93.35	392.2776
93.4	391.9728
93.45	390.144
93.5	389.5344
93.55	388.3152
93.6	387.7056
93.65	387.096
93.7	386.1816
93.75	385.8768
93.8	386.1816
93.85	385.572
93.9	384.9624
93.95	384.9624
94	383.7432
94.05	383.4384
94.1	382.8288
94.15	382.2192
94.2	381
94.25	380.6952
94.3	380.3904
94.35	379.476
94.4	378.8664
94.45	378.2568
94.5	377.6472
94.55	377.3424
94.6	376.7328
94.65	376.428
94.7	375.5136
94.75	375.5136
94.8	375.2088
94.85	374.5992
94.9	373.38
94.95	372.4656
95	373.0752
95.05	372.1608
95.1	371.856
95.15	371.2464
95.2	371.2464
95.25	370.6368
95.3	370.0272
95.35	369.4176
95.4	369.4176
95.45	367.8936
95.5	367.5888
95.55	366.6744
95.6	366.0648
95.65	365.76
95.7	365.76
95.75	365.1504
95.8	365.4552
95.85	364.8456
95.9	364.8456
95.95	363.6264
96	364.236
96.05	363.6264
96.1	362.712
96.15	362.1024
96.2	361.4928
96.25	359.664
96.3	359.3592
96.35	358.4448
96.4	356.616
96.45	356.3112
96.5	355.3968
96.55	355.092
96.6	354.7872
96.65	353.8728
96.7	352.044
96.75	351.4344
96.8	351.1296
96.85	349.6056
96.9	348.6912
96.95	348.6912
97	348.6912
97.05	348.6912
97.1	348.6912
97.15	349.6056
97.2	351.7392
97.25	352.044
97.3	352.6536
97.35	351.7392
97.4	350.2152
97.45	348.6912
97.5	346.5576
97.55	344.1192
97.6	342.9
97.65	342.9
97.7	342.2904
97.75	341.376
97.8	341.0712
97.85	340.4616
97.9	339.852
97.95	338.6328
98	337.7184
98.05	338.0232
98.1	337.7184
98.15	338.0232
98.2	338.0232
98.25	338.0232
98.3	338.9376
98.35	338.6328
98.4	334.6704
98.45	335.28
98.5	339.5472
98.55	338.328
98.6	336.804
98.65	335.5848
98.7	334.3656
98.75	333.1464
98.8	330.708
98.85	329.4888
98.9	327.9648
98.95	327.0504
99	326.7456
99.05	325.8312
99.1	325.5264
99.15	324.9168
99.2	323.3928
99.25	322.4784
99.3	322.4784
99.35	321.2592
99.4	320.9544
99.45	321.2592
99.5	321.2592
99.55	320.04
99.6	320.3448
99.65	320.04
99.7	320.9544
99.75	320.3448
99.8	320.04
99.85	318.8208
99.9	317.9064
99.95	316.3824
100	315.1632
100.05	314.2488
100.1	313.3344
100.15	312.42
100.2	312.1152
100.25	313.3344
100.3	313.0296
100.35	313.0296
100.4	313.0296
100.45	313.3344
100.5	313.944
100.55	313.944
100.6	313.3344
100.65	313.0296
100.7	310.896
100.75	310.2864
100.8	309.0672
100.85	307.848
100.9	306.6288
100.95	306.0192
101	305.1048
101.05	304.8
101.1	303.8856
101.15	303.8856
101.2	303.5808
101.25	302.6664
101.3	302.0568
101.35	301.4472
101.4	300.5328
101.45	299.9232
101.5	299.6184
101.55	298.3992
101.6	298.704
101.65	298.3992
101.7	297.7896
101.75	296.5704
101.8	296.2656
101.85	295.3512
101.9	295.0464
101.95	294.4368
102	292.9128
102.05	292.608
102.1	292.3032
102.15	291.6936
102.2	291.9984
102.25	290.7792
102.3	290.7792
102.35	290.1696
102.4	288.9504
102.45	288.9504
102.5	288.036
102.55	287.4264
102.6	287.7312
102.65	286.2072
102.7	285.5976
102.75	284.6832
102.8	284.6832
102.85	284.0736
102.9	282.8544
102.95	281.6352
103	280.7208
103.05	280.416
103.1	279.5016
103.15	279.5016
103.2	278.5872
103.25	277.9776
103.3	277.368
103.35	277.368
103.4	276.4536
103.45	275.5392
103.5	274.6248
103.55	274.0152
103.6	272.796
103.65	272.4912
103.7	271.5768
103.75	271.5768
103.8	271.5768
103.85	271.5768
103.9	271.5768
103.95	271.8816
104	272.1864
104.05	272.1864
104.1	273.1008
104.15	272.4912
104.2	271.272
104.25	271.272
104.3	270.9672
104.35	269.748
104.4	268.5288
104.45	267.6144
104.5	266.7
104.55	266.0904
104.6	265.4808
104.65	264.2616
104.7	263.3472
104.75	262.128
104.8	260.2992
104.85	259.9944
104.9	258.4704
104.95	257.556
105	258.4704
105.05	258.7752
105.1	258.7752
105.15	257.8608
105.2	257.8608
105.25	257.8608
105.3	257.2512
105.35	257.8608
105.4	257.8608
105.45	257.556
105.5	257.2512
105.55	258.1656
105.6	258.4704
105.65	258.1656
105.7	257.556
105.75	256.3368
105.8	256.032
105.85	254.8128
105.9	253.5936
105.95	252.6792
106	251.1552
106.05	250.2408
106.1	249.0216
106.15	247.4976
106.2	246.2784
106.25	245.364
106.3	243.5352
106.35	242.6208
106.4	241.7064
106.45	240.792
106.5	241.7064
106.55	241.7064
106.6	241.0968
106.65	240.4872
106.7	240.1824
106.75	238.9632
106.8	238.3536
106.85	237.4392
106.9	237.1344
106.95	236.22
107	235.9152
107.05	234.696
107.1	234.0864
107.15	233.7816
107.2	233.4768
107.25	232.2576
107.3	231.648
107.35	231.0384
107.4	230.7336
107.45	230.124
107.5	229.5144
107.55	228.2952
107.6	227.6856
107.65	227.3808
107.7	226.4664
107.75	226.4664
107.8	224.9424
107.85	224.9424
107.9	224.3328
107.95	224.3328
108	224.3328
108.05	226.1616
108.1	227.3808
108.15	228.6
108.2	228.9048
108.25	228.6
108.3	227.6856
108.35	224.3328
108.4	223.1136
108.45	220.98
108.5	219.7608
108.55	219.1512
108.6	218.2368
108.65	218.2368
108.7	217.3224
108.75	217.0176
108.8	215.7984
108.85	215.7984
108.9	215.1888
108.95	215.4936
109	215.7984
109.05	215.1888
109.1	214.5792
109.15	213.6648
109.2	213.0552
109.25	212.1408
109.3	211.836
109.35	211.2264
109.4	210.6168
109.45	209.0928
109.5	208.1784
109.55	207.264
109.6	206.6544
109.65	205.4352
109.7	205.1304
109.75	204.216
109.8	203.6064
109.85	203.3016
109.9	202.692
109.95	202.692
110	201.7776
110.05	201.168
110.1	200.8632
110.15	200.2536
110.2	199.9488
110.25	199.644
110.3	199.0344
110.35	198.7296
110.4	198.7296
110.45	197.8152
110.5	197.5104
110.55	196.2912
110.6	195.6816
110.65	195.072
110.7	194.1576
110.75	193.548
110.8	193.2432
110.85	192.9384
110.9	192.6336
110.95	194.4624
111	195.3768
111.05	195.6816
111.1	196.596
111.15	197.5104
111.2	196.9008
111.25	195.9864
111.3	195.072
111.35	192.9384
111.4	190.8048
111.45	188.976
111.5	188.0616
111.55	186.8424
111.6	186.2328
111.65	185.6232
111.7	184.0992
111.75	184.404
111.8	183.4896
111.85	183.1848
111.9	182.88
111.95	182.88
112	182.88
112.05	182.5752
112.1	182.5752
112.15	182.5752
112.2	180.1368
112.25	183.1848
112.3	182.88
112.35	181.9656
112.4	181.0512
112.45	180.7464
112.5	179.5272
112.55	178.6128
112.6	176.784
112.65	175.5648
112.7	175.26
112.75	173.736
112.8	172.5168
112.85	171.9072
112.9	171.6024
112.95	171.2976
113	171.9072
113.05	171.9072
113.1	171.9072
113.15	171.6024
113.2	171.6024
113.25	170.3832
113.3	169.7736
113.35	168.8592
113.4	168.2496
113.45	167.3352
113.5	166.4208
113.55	166.116
113.6	165.5064
113.65	164.8968
113.7	164.2872
113.75	163.6776
113.8	163.068
113.85	162.1536
113.9	161.544
113.95	161.2392
114	160.6296
114.05	160.02
114.1	159.4104
114.15	157.8864
114.2	158.496
114.25	158.1912
114.3	158.8008
114.35	160.6296
114.4	163.3728
114.45	162.4584
114.5	159.4104
114.55	156.3624
114.6	154.2288
114.65	153.924
114.7	153.0096
114.75	152.4
114.8	152.0952
114.85	152.7048
114.9	152.7048
114.95	154.8384
115	155.448
115.05	153.6192
115.1	150.876
115.15	148.4376
115.2	146.9136
115.25	145.9992
115.3	145.6944
115.35	145.3896
115.4	143.8656
115.45	143.5608
115.5	143.8656
115.55	143.8656
115.6	142.3416
115.65	141.4272
115.7	140.5128
115.75	139.9032
115.8	139.2936
115.85	138.684
115.9	138.3792
115.95	138.3792
116	138.0744
116.05	138.684
116.1	139.2936
116.15	138.684
116.2	137.7696
116.25	135.9408
116.3	138.9888
116.35	138.9888
116.4	138.9888
116.45	138.3792
116.5	138.0744
116.55	138.0744
116.6	137.4648
116.65	136.5504
116.7	135.9408
116.75	135.636
116.8	134.7216
116.85	134.112
116.9	133.8072
116.95	133.5024
117	132.588
117.05	133.1976
117.1	132.8928
117.15	132.8928
117.2	131.9784
117.25	130.7592
117.3	128.016
117.35	122.2248
117.4	122.5296
117.45	124.3584
117.5	124.6632
117.55	124.0536
117.6	123.444
117.65	122.8344
117.7	121.92
117.75	121.92
117.8	121.92
117.85	121.92
117.9	122.5296
117.95	121.6152
118	120.0912
118.05	118.872
118.1	117.0432
118.15	116.1288
118.2	114.6048
118.25	113.6904
118.3	112.4712
118.35	111.252
118.4	111.252
118.45	110.9472
118.5	110.0328
118.55	109.728
118.6	110.6424
118.65	110.3376
118.7	110.0328
118.75	108.8136
118.8	107.5944
118.85	106.9848
118.9	106.68
118.95	105.156
119	104.5464
119.05	103.632
119.1	103.632
119.15	103.0224
119.2	102.7176
119.25	102.108
119.3	101.4984
119.35	100.8888
119.4	101.1936
119.45	101.1936
119.5	101.1936
119.55	100.8888
119.6	100.8888
119.65	101.1936
119.7	100.584
119.75	100.584
119.8	100.8888
119.85	101.1936
119.9	101.8032
119.95	102.4128
120	102.7176
120.05	101.4984
120.1	101.8032
120.15	100.2792
120.2	99.6696
120.25	99.06
120.3	97.536
120.35	97.2312
120.4	96.3168
120.45	96.012
120.5	95.0976
120.55	94.7928
120.6	93.8784
120.65	92.6592
120.7	92.0496
120.75	90.8304
120.8	89.3064
120.85	89.0016
120.9	88.0872
120.95	86.2584
121	85.6488
121.05	84.7344
121.1	84.7344
121.15	83.5152
121.2	82.9056
121.25	82.9056
121.3	82.296
121.35	81.9912
121.4	81.3816
121.45	81.6864
121.5	81.3816
121.55	81.6864
121.6	81.0768
121.65	81.0768
121.7	81.9912
121.75	81.9912
121.8	82.296
121.85	82.6008
121.9	81.9912
121.95	81.6864
122	81.0768
122.05	81.0768
122.1	80.772
122.15	80.1624
122.2	79.5528
122.25	79.248
122.3	78.9432
122.35	78.6384
122.4	78.3336
122.45	77.4192
122.5	77.4192
122.55	76.5048
122.6	76.5048
122.65	75.8952
122.7	75.8952
122.75	74.9808
122.8	74.9808
122.85	72.8472
122.9	67.056
122.95	68.58
123	72.2376
123.05	71.9328
123.1	71.628
123.15	70.7136
123.2	69.7992
123.25	68.8848
123.3	67.6656
123.35	67.056
123.4	65.8368
123.45	65.532
123.5	64.6176
123.55	63.3984
123.6	62.484
123.65	61.8744
123.7	60.3504
123.75	59.436
123.8	59.436
123.85	58.2168
123.9	57.6072
123.95	56.6928
124	56.388
124.05	55.4736
124.1	54.864
124.15	54.5592
124.2	54.5592
124.25	53.9496
124.3	53.34
124.35	52.7304
124.4	52.7304
124.45	52.4256
124.5	51.2064
124.55	50.9016
124.6	49.9872
124.65	49.3776
124.7	48.4632
124.75	47.5488
124.8	47.5488
124.85	47.244
124.9	47.244
124.95	46.6344
125	46.0248
125.05	46.3296
125.1	45.4152
125.15	45.4152
125.2	44.8056
125.25	43.8912
125.3	43.8912
125.35	43.2816
125.4	42.9768
125.45	42.9768
125.5	42.3672
125.55	41.7576
125.6	41.4528
125.65	40.5384
125.7	41.148
125.75	39.624
125.8	39.3192
125.85	39.0144
125.9	38.1
125.95	38.1
126	38.4048
126.05	38.4048
126.1	38.7096
126.15	39.3192
126.2	39.3192
126.25	38.7096
126.3	37.1856
126.35	36.2712
126.4	35.052
126.45	34.1376
126.5	32.6136
126.55	32.004
126.6	30.7848
126.65	29.8704
126.7	29.2608
126.75	29.2608
126.8	28.956
126.85	28.3464
126.9	27.7368
126.95	27.1272
127	27.432
127.05	27.1272
127.1	27.1272
127.15	27.432
127.2	26.8224
127.25	26.5176
127.3	26.2128
127.35	25.908
127.4	24.9936
127.45	24.9936
127.5	23.1648
127.55	22.5552
127.6	22.5552
127.65	21.9456
127.7	22.2504
127.75	21.6408
127.8	21.6408
127.85	20.7264
127.9	21.0312
127.95	20.4216
128	20.1168
128.05	20.1168
128.1	21.0312
128.15	21.6408
128.2	22.2504
128.25	23.1648
128.3	22.86
128.35	22.5552
128.4	21.336
128.45	21.6408
128.5	20.4216
128.55	20.1168
128.6	19.5072
128.65	18.5928
128.7	17.9832
128.75	17.0688
128.8	16.1544
128.85	16.1544
128.9	14.9352
128.95	14.3256
129	13.1064
129.05	12.4968
129.1	11.2776
129.15	10.0584
129.2	8.8392
129.25	7.3152
129.3	6.096
129.35	5.1816
129.4	7.62
129.45	8.2296
129.5	7.3152
129.55	7.62
129.6	4.572
129.65	5.1816
129.7	3.9624
129.75	4.572
129.8	3.9624
129.85	4.2672
129.9	3.6576
129.95	4.572
130	3.9624
130.05	4.2672
130.1	4.2672
130.15	4.572
130.2	4.2672
130.25	4.572
130.3	4.572
130.35	3.9624
130.4	4.2672
130.45	4.2672
130.5	4.2672
130.55	4.572
130.6	3.9624
130.65	4.2672
130.7	4.572
130.75	4.2672
130.8	4.572
130.85	4.572
130.9	4.2672
130.95	4.2672
131	3.6576
131.05	4.572
131.1	4.2672
131.15	4.2672
131.2	4.2672
131.25	4.2672
131.3	4.572
131.35	4.2672
131.4	4.2672
131.45	4.2672
131.5	4.572
131.55	4.572
131.6	4.2672
131.65	4.2672
131.7	4.2672
131.75	4.2672
131.8	3.9624
131.85	4.2672
131.9	3.9624
131.95	4.2672
132	3.9624
132.05	4.2672
132.1	3.9624
132.15	4.2672
132.2	4.2672
132.25	4.572
132.3	4.2672
132.35	4.572
132.4	4.572
132.45	3.9624
132.5	4.2672
132.55	4.572
132.6	4.572
132.65	3.9624
132.7	4.2672
132.75	4.572
132.8	4.2672
132.85	4.572
132.9	4.2672
132.95	4.2672
133	4.2672
133.05	4.2672
133.1	4.572
133.15	4.572
133.2	4.572
133.25	4.2672
133.3	4.2672
133.35	4.2672
133.4	4.572
133.45	4.572
133.5	4.2672
133.55	4.572
133.6	4.2672
133.65	4.2672
133.7	4.2672
133.75	3.9624
133.8	4.572
133.85	4.572
133.9	3.9624
133.95	4.572
134	4.2672
134.05	4.572
134.1	4.572
134.15	4.2672
134.2	4.2672
134.25	4.2672
134.3	4.2672
134.35	4.2672
134.4	4.2672
134.45	4.572
134.5	4.572
134.55	4.572
134.6	4.2672
134.65	4.572
134.7	4.2672
134.75	4.572
134.8	4.572
134.85	4.572
134.9	3.9624
134.95	4.572
135	4.572
135.05	4.572
135.1	4.2672
135.15	4.2672
