#  Netuno-R-B/Paraná-7, LT 24 Jun 2017,
#t(s) h(m)
0	0.9144
0.05	-1.2192
0.1	-4.572
0.15	-7.3152
0.2	-13.4112
0.25	-19.812
0.3	-25.908
0.35	-37.7952
0.4	-58.2168
0.45	-79.5528
0.5	-103.0224
0.55	-131.064
0.6	-133.8072
0.65	-133.1976
0.7	-163.068
0.75	-158.1912
0.8	-163.3728
0.85	-153.6192
0.9	-148.4376
0.95	-147.2184
1	-111.8616
1.05	-126.492
1.1	-91.44
1.15	-117.9576
1.2	-88.392
1.25	-63.7032
1.3	-65.532
1.35	-16.4592
1.4	146.304
1.45	336.1944
1.5	341.6808
1.55	233.7816
1.6	458.1144
1.65	460.8576
1.7	278.2824
1.75	336.804
1.8	417.8808
1.85	367.5888
1.9	297.7896
1.95	310.2864
2	310.896
2.05	292.608
2.1	280.416
2.15	286.8168
2.2	300.228
2.25	277.9776
2.3	273.1008
2.35	291.9984
2.4	282.2448
2.45	274.0152
2.5	281.0256
2.55	268.224
2.6	273.1008
2.65	267.6144
2.7	265.4808
2.75	262.7376
2.8	267.9192
2.85	265.4808
2.9	260.9088
2.95	263.0424
3	263.652
3.05	269.4432
3.1	272.1864
3.15	271.8816
3.2	273.7104
3.25	267.0048
3.3	269.4432
3.35	268.5288
3.4	269.1384
3.45	270.6624
3.5	270.9672
3.55	272.796
3.6	270.9672
3.65	270.9672
3.7	273.1008
3.75	273.7104
3.8	272.796
3.85	272.796
3.9	272.796
3.95	272.4912
4	272.796
4.05	272.4912
4.1	272.796
4.15	272.1864
4.2	272.4912
4.25	272.4912
4.3	273.1008
4.35	273.4056
4.4	274.0152
4.45	273.7104
4.5	273.7104
4.55	274.32
4.6	274.6248
4.65	275.5392
4.7	276.1488
4.75	276.4536
4.8	276.7584
4.85	277.0632
4.9	276.4536
4.95	276.4536
5	276.4536
5.05	276.1488
5.1	276.1488
5.15	275.5392
5.2	275.5392
5.25	275.844
5.3	275.5392
5.35	275.2344
5.4	274.9296
5.45	274.9296
5.5	274.6248
5.55	273.7104
5.6	273.7104
5.65	273.4056
5.7	273.1008
5.75	272.4912
5.8	-119.7864
5.85	273.7104
5.9	271.5768
5.95	269.748
6	268.5288
6.05	267.3096
6.1	267.6144
6.15	270.3576
6.2	271.8816
6.25	271.8816
6.3	270.9672
6.35	268.5288
6.4	267.0048
6.45	266.7
6.5	266.7
6.55	266.0904
6.6	265.7856
6.65	266.3952
6.7	265.4808
6.75	263.652
6.8	263.3472
6.85	263.0424
6.9	260.9088
6.95	259.08
7	259.3848
7.05	260.604
7.1	260.2992
7.15	258.1656
7.2	256.6416
7.25	256.032
7.3	256.3368
7.35	255.7272
7.4	255.1176
7.45	255.1176
7.5	254.8128
7.55	255.4224
7.6	254.2032
7.65	252.0696
7.7	250.8504
7.75	251.1552
7.8	252.3744
7.85	252.6792
7.9	250.8504
7.95	249.3264
8	249.3264
8.05	249.3264
8.1	248.7168
8.15	246.888
8.2	245.9736
8.25	245.0592
8.3	244.4496
8.35	245.0592
8.4	245.0592
8.45	244.7544
8.5	244.7544
8.55	244.1448
8.6	242.316
8.65	241.7064
8.7	242.6208
8.75	242.316
8.8	241.0968
8.85	239.5728
8.9	238.9632
8.95	238.9632
9	238.3536
9.05	237.744
9.1	236.22
9.15	235.6104
9.2	234.696
9.25	234.3912
9.3	233.172
9.35	233.4768
9.4	234.3912
9.45	234.0864
9.5	232.8672
9.55	231.3432
9.6	230.124
9.65	229.5144
9.7	228.9048
9.75	228.2952
9.8	227.076
9.85	226.1616
9.9	226.1616
9.95	225.8568
10	227.076
10.05	227.3808
10.1	226.7712
10.15	225.552
10.2	224.6376
10.25	223.4184
10.3	222.504
10.35	222.8088
10.4	221.2848
10.45	219.7608
10.5	218.8464
10.55	217.932
10.6	217.932
10.65	217.932
10.7	219.1512
10.75	219.7608
10.8	218.2368
10.85	217.0176
10.9	216.1032
10.95	214.884
11	216.1032
11.05	216.1032
11.1	213.36
11.15	212.1408
11.2	210.9216
11.25	210.9216
11.3	211.5312
11.35	210.6168
11.4	210.6168
11.45	209.7024
11.5	210.0072
11.55	208.788
11.6	207.8736
11.65	207.264
11.7	207.8736
11.75	208.1784
11.8	206.6544
11.85	204.5208
11.9	203.6064
11.95	203.9112
12	203.9112
12.05	202.3872
12.1	201.168
12.15	200.5584
12.2	201.168
12.25	202.3872
12.3	200.8632
12.35	200.2536
12.4	200.8632
12.45	200.8632
12.5	199.0344
12.55	197.8152
12.6	196.2912
12.65	196.2912
12.7	196.2912
12.75	194.7672
12.8	193.8528
12.85	192.9384
12.9	193.2432
12.95	193.548
13	192.6336
13.05	192.024
13.1	192.024
13.15	192.6336
13.2	192.024
13.25	190.5
13.3	189.2808
13.35	188.3664
13.4	188.3664
13.45	188.0616
13.5	186.5376
13.55	185.3184
13.6	185.3184
13.65	185.928
13.7	184.404
13.75	183.1848
13.8	183.1848
13.85	183.7944
13.9	185.6232
13.95	182.5752
14	181.6608
14.05	181.0512
14.1	181.6608
14.15	181.0512
14.2	179.2224
14.25	178.0032
14.3	177.0888
14.35	177.6984
14.4	177.6984
14.45	176.1744
14.5	174.6504
14.55	174.3456
14.6	174.9552
14.65	175.5648
14.7	173.736
14.75	172.5168
14.8	172.8216
14.85	173.4312
14.9	173.1264
14.95	172.212
15	171.6024
15.05	170.0784
15.1	170.0784
15.15	169.4688
15.2	167.9448
15.25	166.7256
15.3	166.4208
15.35	167.0304
15.4	165.2016
15.45	164.2872
15.5	163.9824
15.55	164.8968
15.6	164.592
15.65	163.6776
15.7	162.7632
15.75	162.7632
15.8	162.7632
15.85	162.1536
15.9	160.6296
15.95	159.4104
16	158.8008
16.05	159.4104
16.1	158.496
16.15	157.2768
16.2	156.3624
16.25	156.3624
16.3	156.6672
16.35	156.0576
16.4	154.8384
16.45	153.6192
16.5	153.3144
16.55	154.5336
16.6	154.2288
16.65	153.0096
16.7	152.7048
16.75	152.7048
16.8	153.3144
16.85	153.3144
16.9	151.4856
16.95	150.5712
17	149.0472
17.05	149.0472
17.1	149.6568
17.15	148.1328
17.2	146.6088
17.25	145.6944
17.3	145.3896
17.35	145.3896
17.4	144.78
17.45	143.8656
17.5	142.9512
17.55	141.732
17.6	141.732
17.65	142.3416
17.7	142.3416
17.75	140.8176
17.8	139.9032
17.85	139.5984
17.9	140.208
17.95	139.5984
18	138.684
18.05	138.0744
18.1	137.4648
18.15	137.16
18.2	136.8552
18.25	135.3312
18.3	134.112
18.35	133.1976
18.4	134.112
18.45	133.8072
18.5	131.9784
18.55	131.3688
18.6	130.7592
18.65	131.3688
18.7	131.3688
18.75	129.8448
18.8	128.6256
18.85	128.016
18.9	128.016
18.95	128.9304
19	128.9304
19.05	127.1016
19.1	126.1872
19.15	125.5776
19.2	126.492
19.25	125.5776
19.3	123.7488
19.35	122.5296
19.4	122.5296
19.45	123.444
19.5	122.5296
19.55	121.3104
19.6	120.0912
19.65	119.4816
19.7	119.7864
19.75	119.4816
19.8	117.6528
19.85	117.0432
19.9	116.4336
19.95	117.0432
20	117.6528
20.05	116.4336
20.1	115.5192
20.15	114.9096
20.2	114.6048
20.25	114.9096
20.3	113.9952
20.35	113.6904
20.4	113.0808
20.45	113.3856
20.5	113.0808
20.55	111.5568
20.6	109.728
20.65	108.204
20.7	108.8136
20.75	109.1184
20.8	107.5944
20.85	106.3752
20.9	105.7656
20.95	106.0704
21	106.9848
21.05	104.5464
21.1	103.3272
21.15	102.7176
21.2	102.4128
21.25	102.7176
21.3	102.7176
21.35	101.1936
21.4	100.584
21.45	99.9744
21.5	100.584
21.55	100.584
21.6	99.3648
21.65	98.4504
21.7	98.1456
21.75	99.06
21.8	98.4504
21.85	97.536
21.9	95.7072
21.95	94.1832
22	94.1832
22.05	94.488
22.1	92.964
22.15	92.0496
22.2	91.7448
22.25	92.3544
22.3	92.0496
22.35	90.2208
22.4	89.0016
22.45	88.392
22.5	88.392
22.55	88.6968
22.6	89.0016
22.65	88.0872
22.7	86.868
22.75	85.9536
22.8	86.2584
22.85	86.2584
22.9	85.9536
22.95	84.7344
23	83.5152
23.05	83.5152
23.1	84.1248
23.15	83.82
23.2	82.296
23.25	80.772
23.3	79.248
23.35	79.5528
23.4	80.1624
23.45	78.6384
23.5	77.724
23.55	76.8096
23.6	77.1144
23.65	78.0288
23.7	75.8952
23.75	74.676
23.8	73.7616
23.85	73.7616
23.9	74.3712
23.95	73.152
24	72.2376
24.05	71.628
24.1	71.0184
24.15	71.3232
24.2	70.4088
24.25	69.4944
24.3	69.1896
24.35	69.4944
24.4	69.4944
24.45	69.4944
24.5	68.58
24.55	67.056
24.6	65.8368
24.65	65.532
24.7	65.532
24.75	64.008
24.8	63.3984
24.85	62.7888
24.9	62.484
24.95	62.1792
25	60.96
25.05	60.0456
25.1	58.8264
25.15	58.5216
25.2	58.8264
25.25	58.5216
25.3	57.912
25.35	56.9976
25.4	56.0832
25.45	55.1688
25.5	56.0832
25.55	56.0832
25.6	55.1688
25.65	53.6448
25.7	53.6448
25.75	54.2544
25.8	54.2544
25.85	52.4256
25.9	51.816
25.95	51.816
26	51.2064
26.05	50.5968
26.1	49.0728
26.15	48.1584
26.2	47.244
26.25	47.5488
26.3	47.244
26.35	46.0248
26.4	44.5008
26.45	43.8912
26.5	43.5864
26.55	43.8912
26.6	43.5864
26.65	42.3672
26.7	41.7576
26.75	40.8432
26.8	40.5384
26.85	41.4528
26.9	40.8432
26.95	39.624
27	38.4048
27.05	37.7952
27.1	38.4048
27.15	38.1
27.2	37.1856
27.25	36.576
27.3	36.2712
27.35	36.576
27.4	36.2712
27.45	35.052
27.5	33.528
27.55	33.528
27.6	33.528
27.65	32.004
27.7	31.0896
27.75	30.48
27.8	30.1752
27.85	29.8704
27.9	28.6512
27.95	27.7368
28	26.2128
28.05	26.5176
28.1	27.1272
28.15	26.5176
28.2	24.9936
28.25	23.7744
28.3	23.1648
28.35	23.4696
28.4	23.7744
