# Plug/Paraná-24/v2, LT 15 Nov 2019, MP 33
#t(s) h(m)
0.0	0.0
0.192	-1.9
0.384	8.3
0.576	12.7
0.768	4.2
0.960	11.4
1.152	25.3
1.344	23.4
1.536	19.9
1.728	57.4
1.920	34.7
2.112	45.1
2.304	30.2
2.496	26.6
2.688	23.3
2.880	28.5
3.072	33.6
3.264	23.8
3.456	21.7
3.648	51.9
3.840	19.7
4.032	33.1
4.224	17.2
4.416	20.8
4.608	12.8
4.800	10.7
4.992	19.9
5.184	5.7
5.376	10.4
5.568	-3.5
5.760	16.6
5.952	1.7
6.144	-7.5
6.336	-11.8
6.528	-14.4
6.720	-14.4
6.912	-7.5
7.104	-10.4
7.296	-9.2
7.488	-18.1
7.680	-17.5
7.872	-17.4
8.064	-17.5
8.256	-18.1
8.448	-17.3
8.640	-17.9
8.832	-17.7
9.024	-16.9
9.216	-17.6
9.408	-17.1
9.600	-17.3
9.792	-17.3
9.984	-17.4
10.176	-17.0
10.368	-17.1
10.560	-17.3
10.752	-17.2
10.944	-16.7
11.136	-17.2
11.328	-17.1
11.520	-16.7
11.712	-16.3
11.904	-16.7
12.96	-16.4
12.288	-16.8
12.480	-16.1
12.672	-16.4
12.864	-16.2
13.056	-16.3
13.248	-16.6
13.440	-16.6
13.632	-16.6
13.824	-16.3
14.016	-16.6
14.208	-16.4
14.400	-16.6
14.592	-16.3
14.784	-16.5
14.976	-16.7
15.168	-16.2
15.360	-16.1
15.552	-16.2
15.744	-16.7
15.936	-16.5
16.128	-16.6
16.320	-16.1
16.512	-16.3
16.704	-16.0
16.896	-16.6
17.088	-16.5
17.280	-16.2
17.472	-16.4
17.664	-16.5
17.856	-16.1
18.048	-16.4
18.240	-16.0
18.432	-16.0
18.624	-15.5
18.816	-16.2
19.008	-15.7
19.200	-16.5
19.392	-15.8
19.584	-15.7
19.776	-16.0
