#Netuno-R-Beta/Paraná-26/v2		LT 2 Dez 2019		StratoLoggerCF (SL-8)
#t(s) h(m)	
0	1.8288
0.05	1.2192
0.1	0.9144
0.15	0.3048
0.2	-0.6096
0.25	-2.4384
0.3	-3.3528
0.35	-5.7912
0.4	-7.0104
0.45	-10.3632
0.5	-13.1064
0.55	-16.764
0.6	-22.5552
0.65	-26.8224
0.7	-27.7368
0.75	-27.7368
0.8	-24.9936
0.85	-21.9456
0.9	-14.6304
0.95	-10.9728
1	-3.6576
1.05	3.9624
1.1	11.5824
1.15	17.0688
1.2	21.336
1.25	28.6512
1.3	33.8328
1.35	41.4528
1.4	50.9016
1.45	55.1688
1.5	60.6552
1.55	66.7512
1.6	72.2376
1.65	78.9432
1.7	83.2104
1.75	90.2208
1.8	98.1456
1.85	104.2416
1.9	109.728
1.95	114.3
2	116.7384
2.05	122.8344
2.1	127.1016
2.15	133.5024
2.2	141.4272
2.25	146.6088
2.3	150.876
2.35	155.448
2.4	161.544
2.45	167.64
2.5	170.688
2.55	176.4792
2.6	181.9656
2.65	188.6712
2.7	193.2432
2.75	197.5104
2.8	202.0824
2.85	207.264
2.9	211.836
2.95	216.7128
3	222.1992
3.05	227.3808
3.1	232.5624
3.15	236.8296
3.2	241.4016
3.25	245.364
3.3	248.7168
3.35	253.2888
3.4	258.4704
3.45	261.5184
3.5	265.4808
3.55	270.9672
3.6	274.6248
3.65	279.1968
3.7	282.8544
3.75	287.1216
3.8	290.7792
3.85	295.3512
3.9	299.3136
3.95	303.5808
4	308.4576
4.05	311.5056
4.1	315.468
4.15	319.1256
4.2	323.6976
4.25	327.66
4.3	330.708
4.35	334.6704
4.4	338.0232
4.45	341.9856
4.5	345.3384
4.55	348.0816
4.6	351.7392
4.65	355.092
4.7	358.4448
4.75	362.1024
4.8	365.4552
4.85	368.1984
4.9	370.6368
4.95	373.9896
5	377.6472
5.05	381
5.1	383.7432
5.15	386.7912
5.2	390.4488
5.25	393.192
5.3	396.24
5.35	399.288
5.4	402.6408
5.45	405.0792
5.5	407.2128
5.55	410.2608
5.6	412.6992
5.65	415.7472
5.7	418.7952
5.75	421.2336
5.8	423.9768
5.85	426.4152
5.9	428.5488
5.95	430.6824
6	433.4256
6.05	436.1688
6.1	438.6072
6.15	441.0456
6.2	443.1792
6.25	445.6176
6.3	447.7512
6.35	450.4944
6.4	452.628
6.45	454.7616
6.5	456.8952
6.55	459.0288
6.6	460.8576
6.65	463.296
6.7	465.1248
6.75	466.6488
6.8	468.7824
6.85	471.2208
6.9	473.0496
6.95	475.1832
7	477.012
7.05	478.536
7.1	480.3648
7.15	481.8888
7.2	483.4128
7.25	485.8512
7.3	487.3752
7.35	489.5088
7.4	491.0328
7.45	492.5568
7.5	494.3856
7.55	495.9096
7.6	497.4336
7.65	498.9576
7.7	500.1768
7.75	502.0056
7.8	503.5296
7.85	504.7488
7.9	506.2728
7.95	506.8824
8	508.7112
8.05	510.2352
8.1	511.4544
8.15	512.3688
8.2	513.588
8.25	514.8072
8.3	516.0264
8.35	516.9408
8.4	518.16
8.45	518.7696
8.5	519.9888
8.55	520.9032
8.6	521.8176
8.65	522.732
8.7	524.5608
8.75	524.8656
8.8	525.4752
8.85	526.3896
8.9	527.6088
8.95	527.6088
9	528.5232
9.05	529.4376
9.1	530.0472
9.15	530.6568
9.2	531.2664
9.25	532.1808
9.3	532.4856
9.35	533.7048
9.4	533.7048
9.45	534.3144
9.5	535.2288
9.55	535.5336
9.6	535.8384
9.65	536.7528
9.7	536.7528
9.75	537.6672
9.8	537.3624
9.85	537.972
9.9	538.5816
9.95	538.5816
10	538.8864
10.05	539.496
10.1	539.8008
10.15	539.8008
10.2	539.8008
10.25	540.1056
10.3	540.4104
10.35	540.7152
10.4	541.02
10.45	540.4104
10.5	541.3248
10.55	541.3248
10.6	540.4104
10.65	541.3248
10.7	541.6296
10.75	541.9344
10.8	541.3248
10.85	541.02
10.9	540.7152
10.95	540.4104
11	540.1056
11.05	540.4104
11.1	539.8008
11.15	540.1056
11.2	539.8008
11.25	539.496
11.3	539.496
11.35	539.8008
11.4	538.5816
11.45	538.5816
11.5	537.6672
11.55	537.0576
11.6	535.5336
11.65	534.924
11.7	534.6192
11.75	533.4
11.8	533.0952
11.85	532.4856
11.9	531.876
11.95	531.2664
12	530.352
12.05	530.352
12.1	529.4376
12.15	528.828
12.2	528.2184
12.25	527.6088
12.3	526.9992
12.35	528.5232
12.4	530.0472
12.45	528.828
12.5	526.3896
12.55	526.9992
12.6	524.8656
12.65	524.5608
12.7	524.5608
12.75	523.6464
12.8	523.0368
12.85	522.732
12.9	522.1224
12.95	521.208
13	520.5984
13.05	519.9888
13.1	519.3792
13.15	519.0744
13.2	518.16
13.25	518.16
13.3	516.9408
13.35	516.9408
13.4	516.636
13.45	516.636
13.5	516.636
13.55	516.3312
13.6	516.0264
13.65	516.3312
13.7	513.8928
13.75	513.2832
13.8	512.3688
13.85	511.7592
13.9	511.7592
13.95	511.4544
14	510.54
14.05	510.54
14.1	509.6256
14.15	509.3208
14.2	509.3208
14.25	508.4064
14.3	507.492
14.35	506.8824
14.4	506.2728
14.45	505.0536
14.5	504.7488
14.55	504.7488
14.6	503.8344
14.65	504.1392
14.7	503.5296
14.75	502.3104
14.8	501.396
14.85	501.7008
14.9	501.0912
14.95	500.4816
15	499.872
15.05	499.2624
15.1	499.2624
15.15	498.6528
15.2	498.348
15.25	497.7384
15.3	496.824
15.35	496.2144
15.4	495.9096
15.45	494.9952
15.5	494.6904
15.55	494.3856
15.6	494.0808
15.65	493.1664
15.7	492.8616
15.75	492.5568
15.8	491.6424
15.85	491.0328
15.9	490.728
15.95	489.8136
16	489.5088
16.05	488.8992
16.1	488.2896
16.15	487.9848
16.2	487.68
16.25	487.0704
16.3	486.4608
16.35	485.8512
16.4	485.2416
16.45	484.9368
16.5	484.0224
16.55	484.0224
16.6	483.4128
16.65	483.4128
16.7	482.8032
16.75	481.8888
16.8	481.2792
16.85	480.6696
16.9	479.7552
